1642263915.005,1003.58
1642263920.005,1003.56
1642263925.005,1003.6
1642263965.005,1003.58
1642263970.005,1003.57
1642264000.005,1003.61
1642264010.005,1003.6
1642264020.005,1003.61
1642264025.005,1003.62
1642264070.005,1003.61
1642264075.005,1003.62
1642264140.005,1003.65
1642264155.005,1003.63
1642264170.005,1003.64
1642264180.005,1003.67
1642264200.005,1003.66
1642264210.005,1003.65
1642264215.005,1003.67
1642264220.005,1003.66
1642264225.005,1003.64
1642264230.005,1003.65
1642264240.005,1003.67
1642264630.005,1003.69
1642264715.005,1003.75
1642264855.005,1003.71
1642264870.005,1003.78
1642265140.005,1003.8
1642265145.005,1003.78
1642265215.005,1003.77
1642265380.005,1003.82
1642265385.005,1003.97
1642265745.005,1003.96
1642265850.005,1003.98
1642265970.005,1004.0
1642266275.005,1003.97
1642266550.005,1003.98
1642266730.005,1003.99
1642266965.005,1003.96
1642266970.005,1003.98
1642267010.005,1004.01
1642267025.005,1004.02
1642267030.005,1004.01
1642267035.005,1003.99
1642267095.005,1003.98
1642267190.005,1003.99
1642267195.005,1004.01
1642267245.005,1004.0
1642267250.005,1003.99
1642267260.005,1004.03
1642267410.005,1004.09
1642267495.005,1004.12
1642267550.005,1004.13
1642267570.005,1004.15
1642267575.005,1004.18
1642267815.005,1004.22
1642268005.005,1004.18
1642268170.005,1004.2
1642268175.005,1004.15
1642268210.005,1004.16
1642268250.005,1004.17
1642268275.005,1004.14
1642268340.005,1004.17
1642268350.005,1004.11
1642268355.005,1004.12
1642268360.005,1004.17
1642268435.005,1004.14
1642268455.005,1004.2
1642268460.005,1004.19
1642268465.005,1004.16
1642268475.005,1004.18
1642268480.005,1004.19
1642268485.005,1004.18
1642268490.005,1004.19
1642268495.005,1004.18
1642268500.005,1004.2
1642268555.005,1004.18
1642268595.005,1004.2
1642268650.005,1004.23
1642268655.005,1004.25
1642268745.005,1004.29
1642268755.005,1004.24
1642268895.005,1004.27
1642269055.005,1004.24
1642269165.005,1004.27
1642269415.005,1004.28
1642269480.005,1004.26
1642269485.005,1004.31
1642269555.005,1004.32
1642269565.005,1004.31
1642269570.005,1004.28
1642269635.005,1004.31
1642269640.005,1004.32
1642269645.005,1004.31
1642269650.005,1004.32
1642269815.005,1004.39
1642270025.005,1004.72
1642270525.005,1004.75
1642270530.005,1004.74
1642270535.005,1004.71
1642270540.005,1004.7
1642270545.005,1004.72
1642270550.005,1004.7
1642270555.005,1004.69
1642270565.005,1004.67
1642270570.005,1004.66
1642270575.005,1004.65
1642270580.005,1004.67
1642270585.005,1004.64
1642270595.005,1004.59
1642270635.005,1004.57
1642270640.005,1004.77
1642270765.005,1005.07
1642270835.005,1005.08
1642270880.005,1004.67
1642270930.005,1004.66
1642270935.005,1004.54
1642270965.005,1004.45
1642270970.005,1004.43
1642270975.005,1004.44
1642270980.005,1004.87
1642271100.005,1005.32
1642271105.005,1005.4
1642271110.005,1005.61
1642271175.005,1006.15
1642271195.005,1006.14
1642271200.005,1005.85
1642271235.005,1005.81
1642271240.005,1004.96
1642271420.005,1004.93
1642271425.005,1004.44
1642271535.005,1004.43
1642271540.005,1004.09
1642271665.005,1004.06
1642271675.005,1004.05
1642271680.005,1004.04
