1642374062.729,979.6316
1642374063.228,979.6245
1642374063.728,979.6184
1642374064.228,979.6221
1642374064.729,979.6343
1642374065.227,979.6189
1642374065.728,979.6187
1642374066.228,979.6191
1642374066.728,979.6045
1642374067.228,979.616
1642374067.727,979.6311
1642374068.228,979.625
1642374068.727,979.6226
1642374069.228,979.636
1642374069.727,979.6277
1642374070.229,979.6204
1642374070.728,979.605
1642374071.228,979.6089
1642374071.728,979.6155
1642374072.228,979.6094
1642374072.728,979.6057
1642374073.227,979.6106
1642374073.728,979.6057
1642374074.227,979.6257
1642374074.728,979.6257
1642374075.228,979.624
1642374075.728,979.6194
1642374076.228,979.624
1642374076.728,979.6387
1642374077.228,979.6321
1642374077.727,979.6416
1642374078.228,979.6536
1642374078.729,979.6382
1642374079.228,979.6382
1642374079.728,979.6484
1642374080.228,979.6467
1642374080.728,979.6479
1642374081.228,979.6538
1642374081.728,979.6516
1642374082.228,979.6536
1642374082.727,979.6497
1642374083.227,979.6592
1642374083.727,979.6426
1642374084.228,979.6416
1642374084.728,979.6284
1642374085.228,979.6272
1642374085.728,979.6453
1642374086.228,979.635
1642374086.728,979.6384
1642374087.228,979.6406
1642374087.728,979.645
1642374088.228,979.6355
1642374088.728,979.6287
1642374089.228,979.627
1642374089.728,979.6318
1642374090.228,979.6187
1642374090.728,979.6226
1642374091.227,979.625
1642374091.727,979.613
1642374092.227,979.6121
1642374092.728,979.6104
1642374093.227,979.6123
1642374093.728,979.613
1642374094.227,979.6157
1642374094.728,979.6191
1642374095.227,979.624
1642374095.727,979.6277
1642374096.228,979.6077
1642374096.728,979.6047
1642374097.228,979.6243
1642374097.729,979.6267
1642374098.227,979.6021
1642374098.727,979.613
1642374099.228,979.6082
1642374099.727,979.6174
1642374100.228,979.6238
1642374100.727,979.6169
1642374101.227,979.6184
1642374101.728,979.6213
1642374102.228,979.6243
1642374102.728,979.6313
1642374103.228,979.6401
1642374103.728,979.6392
1642374104.228,979.6338
1642374104.727,979.6333
1642374105.227,979.6313
1642374105.728,979.6399
