1642749495.026,982.5295
1642749495.528,982.5376
1642749496.027,982.5342
1642749496.527,982.5271
1642749497.027,982.5444
1642749497.527,982.5544
1642749498.026,982.5471
1642749498.526,982.5444
1642749499.027,982.5469
1642749499.527,982.5513
1642749500.026,982.5625
1642749500.527,982.5554
1642749501.027,982.5549
1642749501.526,982.5632
1642749502.026,982.5579
1642749502.526,982.5693
1642749503.027,982.5698
1642749503.526,982.5737
1642749504.027,982.5669
1642749504.527,982.5652
1642749505.026,982.5652
1642749505.528,982.572
1642749506.027,982.5674
1642749506.527,982.5583
1642749507.026,982.5627
1642749507.528,982.5657
1642749508.026,982.5583
1642749508.526,982.5698
1642749509.026,982.5588
1642749509.527,982.5603
1642749510.026,982.554
1642749510.527,982.5598
1642749511.027,982.5598
1642749511.526,982.5491
1642749512.027,982.5559
1642749512.527,982.5413
1642749513.027,982.5481
1642749513.526,982.5581
1642749514.027,982.5605
1642749514.527,982.5371
1642749515.027,982.5383
1642749515.527,982.54
1642749516.026,982.5374
1642749516.526,982.5364
1642749517.026,982.532
1642749517.527,982.5391
1642749518.027,982.5381
1642749518.526,982.5356
1642749519.026,982.5261
1642749519.527,982.53
1642749520.027,982.5371
1642749520.526,982.5305
1642749521.026,982.5222
1642749521.526,982.5212
1642749522.026,982.5195
1642749522.527,982.531
1642749523.026,982.5295
1642749523.527,982.5281
1642749524.027,982.521
1642749524.527,982.5334
1642749525.032,982.5305
1642749525.526,982.5271
1642749526.027,982.5208
1642749526.527,982.5222
1642749527.026,982.5344
1642749527.526,982.522
1642749528.026,982.5166
1642749528.527,982.5039
1642749529.027,982.501
1642749529.526,982.4885
1642749530.027,982.4878
1642749530.527,982.4927
1642749531.026,982.4895
1642749531.527,982.4873
1642749532.027,982.5002
1642749532.526,982.5151
1642749533.027,982.5137
1642749533.527,982.5183
1642749534.027,982.5193
1642749534.527,982.5095
1642749535.026,982.5234
1642749535.527,982.5132
1642749536.026,982.4968
1642749536.527,982.5295
1642749537.026,982.5261
1642749537.527,982.5374
1642749538.026,982.5364
1642749538.526,982.5371
1642749539.027,982.5359
1642749539.526,982.5479
1642749540.026,982.5654
1642749540.526,982.5483
1642749541.027,982.5435
1642749541.526,982.5508
1642749542.026,982.5466
1642749542.528,982.5474
1642749543.03,982.533
1642749543.526,982.5344
1642749544.027,982.5525
1642749544.527,982.5615
1642749545.027,982.5601
1642749545.527,982.5591
1642749546.027,982.5669
1642749546.527,982.5544
1642749547.026,982.5591
1642749547.527,982.5481
1642749548.026,982.5471
1642749548.526,982.541
1642749549.027,982.5413
1642749549.527,982.5569
1642749550.026,982.554
1642749550.526,982.5413
1642749551.027,982.5432
1642749551.527,982.54
1642749552.027,982.5496
1642749552.526,982.5571
1642749553.027,982.5593
1642749553.527,982.5559
1642749554.026,982.5535
1642749554.527,982.5442
1642749555.027,982.5515
1642749555.527,982.55
1642749556.027,982.5623
1642749556.527,982.5522
1642749557.027,982.5449
1642749557.526,982.5393
1642749558.026,982.5432
1642749558.527,982.5461
1642749559.027,982.5396
1642749559.527,982.5342
1642749560.027,982.5339
1642749560.526,982.5244
1642749561.033,982.5347
1642749561.527,982.5503
1642749562.027,982.5483
